1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,a3,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,2,2,0,0,1,1,2,1,2,2,2,1,2,1,2,1,0,0,1,0,0,0,2,2,0,2,1,2,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,2,2,2,2,2,1,2,1,0,1,1,0,1,0,1,1,2,0,1,0,0,0,0,1,0,1,2,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1
1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,a3,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,2,0,0,0,1,0,2,1,1,2,2,1,1,0,1,1,1,1,1,2,2,1,1,0,1,0,2,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,2,0,2,0,2,2,1,1,0,2,0,2,1,1,0,2,2,2,2,0,2,2,2,0,2,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1
1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,a3,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,2,1,1,1,0,0,1,2,1,2,0,1,1,0,2,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2,0,0,0,2,1,2,2,1,1,1,2,1,1,1,2,2,1,2,0,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,a3,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,2,1,0,2,2,0,2,1,2,2,1,1,2,0,2,1,1,2,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,2,1,1,2,2,0,0,2,2,1,0,0,1,2,0,0,1,2,1,1,2,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1
a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,a3,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,2,2,1,0,1,1,2,2,2,0,0,0,0,1,1,1,2,0,2,0,2,2,0,2,2,1,2,2,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,0,1,1,2,1,1,1,1,1,1,1,2,1,0,1,2,0,0,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,2,0,2,1,1,1,0,0,1,1,2,2,1,2,0,2,0,1,2,1,2,1,1,1,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,2,1,0,1,0,0,0,2,0,2,2,1,1,2,2,2,2,2,1,2,2,2,1,0,2,1,0,2,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,0,1,2,1,2,2,2,2,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,2,2,0,0,0,1,2,2,2,1,2,2,0,2,2,1,2,2,2,1,2,2,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,0,2,1,1,2,2,1,2,1,0,1,2,1,0,2,1,2,2,0,2,1,2,2,2,2,1,2,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,2,2,2,1,0,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,0,2,2,2,2,2,1,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,1,2,2,1,1,2,1,0,1,2,0,2,0,0,1,1,2,0,0,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,2,2,1,0,1,0,0,1,1,1,1,1,2,0,1,2,2,2,2,1,2,2,1,1,2,2,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,2,2,0,0,2,1,1,2,1,0,1,1,0,1,1,2,0,1,2,0,1,0,2,1,2,2,1,2,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,2,1,2,1,2,2,1,0,2,1,2,1,1,2,1,2,1,2,1,1,0,1,2,2,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1
0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2,1,2,1,0,2,0,1,2,1,0,1,2,1,2,0,2,1,1,1,1,1,1,1,2,2,2,2,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,2,0,1,1,2,2,2,1,2,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,2,0,1,2,1,2,2,2,1,2,1,0,2,1,1,1,1,1,1,0,1,2,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,2,0,2,1,2,2,2,0,2,2,2,1,0,2,2,1,1,0,2,2,1,1,2,2,2,0,2,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,2,0,2,2,2,0,2,2,1,2,1,0,2,0,2,1,2,2,2,1,0,0,0,0,2,0,0,0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,2,0,2,1,1,1,0,1,2,2,0,2,1,1,2,1,2,1,1,2,0,1,1,2,2,2,2,1,2,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0
1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2,2,1,0,0,2,2,2,1,1,1,1,1,2,2,0,0,1,2,1,2,1,1,2,2,2,2,1,2,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,2,1,1,1,0,1,0,2,0,1,2,1,1,1,0,2,1,0,1,0,1,1,2,1,0,0,2,2,2,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,2,2,1,1,2,2,2,2,2,1,2,1,1,0,1,2,0,2,2,0,2,1,1,2,2,1,2,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,2,2,1,2,1,0,0,1,2,1,2,0,0,1,2,2,2,1,2,2,0,2,2,0,2,0,1,1,0,2,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,2,0,0,2,0,2,1,0,2,1,2,2,1,2,1,1,1,1,2,0,2,2,2,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,0,2,0,1,1,2,1,2,2,1,2,1,0,1,1,0,1,1,0,2,1,2,2,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,2,1,2,1,0,0,0,2,2,0,1,1,0,2,1,2,2,2,2,1,1,2,0,0,2,1,0,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,2,2,1,2,2,2,0,0,1,2,2,0,2,1,1,1,1,0,1,0,2,2,0,2,0,2,1,1,2,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,2,1,1,2,2,2,2,1,0,0,2,2,0,1,2,2,2,1,2,1,0,1,2,2,0,2,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,2,1,2,0,1,1,1,2,2,1,1,2,0,2,1,2,0,1,1,1,1,1,0,1,2,1,0,1,1,2,2,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,b4,b4,b4,b4,b4,a4,a4,b4,a4,a4,b4,b4,a4,a4,a4,b4,b4,b4,b4,a4,b4,a4,b4,a4,a4,b4,b4,b4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,b4,b4,a4,a4,a4,b4,b4,a4,b4,a4,b4,a4,a4,b4,b4,a4,a4,a4,a4,a4,b4,a4,b4,a4,a4,b4,a4,a4,b4,b4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4,a4
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,1,1,2,2,0,1,2,1,0,0,2,2,0,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,2,1,1,1,1,0,1,0,2,0,1,0,2,0,0,2,0,1,2,2,1,1,2,2,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0
1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,2,0,1,2,2,2,2,1,0,1,0,1,0,2,2,2,0,1,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,1,2,1,2,2,1,0,1,2,2,1,2,1,0,1,2,1,2,2,2,0,2,0,0,1,2,0,2,2,0,2,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,2,1,0,2,1,0,2,1,2,0,2,0,0,0,0,1,0,2,2,1,2,2,1,2,0,1,2,1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,2,1,2,2,1,2,0,2,0,1,2,1,2,2,2,0,2,0,2,1,2,1,1,2,2,1,2,2,1,2,0,2,2,1,1,1,1,1,1,1,1,1,1,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,0,1,2,1,1,0,2,1,1,1,2,0,2,2,2,1,2,1,1,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,0,0,0,1,0,1,1,1,2,1,1,1,1,2,0,1,1,2,0,1,1,0,1,1,1,1,1,a2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,2,1,0,1,1,2,1,0,1,1,2,0,2,2,2,2,0,2,2,1,1,2,2,0,1,0,2,0,2,2,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,2,1,1,0,1,1,0,2,0,2,2,0,2,2,1,1,2,1,1,2,0,2,1,2,0,2,1,2,0,0,0,1,0,1,1,1,1,1,0,1,1,1,a2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,2,1,1,2,2,1,0,0,1,1,1,1,1,1,2,2,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,1,2,1,2,0,0,1,1,2,0,2,2,2,2,2,1,2,2,2,0,1,1,0,2,0,1,2,1,2,1,1,2,1,1,1,0,0,1,1,1,1,1,a2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
